tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person,lowercase,tokenized
1400199443236933636,836264444921511936,"@Kishlaysharma @AAPUttarakhand Uttarakhand can easily be turned into Switzerland, just need people’s confidence to invest.  Locals need to invest, others need to buy holiday homes.",en,2021-06-02 21:15:36+00:00,3,1531,1119,61873,0,0,0,2022-05-07 11:20:23,0.0,P,"@kishlaysharma @aaputtarakhand uttarakhand can easily be turned into switzerland, just need people’s confidence to invest.  locals need to invest, others need to buy holiday homes.","<user> <user> uttarakhand can easily be turned into switzerland, just need people’s confidence to invest. locals need to invest, others need to buy holiday homes."
1472703575734243338,497968900,"@MartinCJanssen @_Spinn_i Exportabhängige Schweiz wird auch von globalen Kaskade-Blasen getroffen(strukturgesund wärs,wenn Anbieter frei &amp; Nachfrager frei) Weltwirtschaft &amp; EUR entfernten sich weit davon &amp; leider auch eigenverschuldend die Schweiz zunehmend. Das &amp; künftige Abfederungsnot=hohe Inflation",de,2021-12-19 23:01:08+00:00,5,6636,7106,122377,0,0,0,2022-05-07 11:20:23,0.0,P,"@martincjanssen @_spinn_i exportabhängige schweiz wird auch von globalen kaskade-blasen getroffen(strukturgesund wärs,wenn anbieter frei &amp; nachfrager frei) weltwirtschaft &amp; eur entfernten sich weit davon &amp; leider auch eigenverschuldend die schweiz zunehmend. das &amp; künftige abfederungsnot=hohe inflation","<user> <user> exportabhängige schweiz wird auch von globalen kaskade-blasen getroffen(strukturgesund wärs,wenn anbieter frei &amp; nachfrager frei) weltwirtschaft &amp; eur entfernten sich weit davon &amp; leider auch eigenverschuldend die schweiz zunehmend. das &amp; künftige abfederungsnot=hohe inflation"
1489683814116904968,88195332,Ob ich es noch erleben werde das endlich wieder Schweizer Aktien in der EU Handelbar sind. Es ist für mich unbegreiflich das dies solange schon dauert…………#Aktie #Börse #EU #Schweiz,de,2022-02-04 19:34:32+00:00,51,7715,999,29189,1,0,5,2022-05-07 11:20:23,-1.0,P,ob ich es noch erleben werde das endlich wieder schweizer aktien in der eu handelbar sind. es ist für mich unbegreiflich das dies solange schon dauert…………#aktie #börse #eu #schweiz,ob ich es noch erleben werde das endlich wieder schweizer aktien in der eu handelbar sind. es ist für mich unbegreiflich das dies solange schon dauert…………ak tie börse eu schweiz
1496041238436405262,875776212341329920,"🔸 Limited Liability Company (6/11)

When founding a Limited Liability Company, you are required to invest an initial share capital.

The minimum required amount varies greatly from country to country.
In Switzerland, the minimum is around $20K.
In Ireland, there is none at all.",en,2022-02-22 08:36:41+00:00,5,102361,419,21122,0,0,1,2022-05-07 11:20:23,0.0,E,"🔸 limited liability company (6/11)

when founding a limited liability company, you are required to invest an initial share capital.

the minimum required amount varies greatly from country to country.
in switzerland, the minimum is around $20k.
in ireland, there is none at all.","🔸 limited liability company ( <number> / <number> ) when founding a limited liability company, you are required to invest an initial share capital. the minimum required amount varies greatly from country to country. in switzerland, the minimum is around <money> . in ireland, there is none at all."
1515751951476015107,1626294277,"GDP in 2021. ($ trillion)

Germany: 4.5
UK: 3.4
France: 3.1
Italy: 2.2
Russia: 1.7
Spain: 1.57
Netherlands: 1.07
Switzerland: 0.86
Turkey: 0.84",en,2022-04-17 18:00:01+00:00,1869,2229323,0,11171,326,36,73,2022-05-07 11:20:23,0.0,E,"gdp in 2021. ($ trillion)

germany: 4.5
uk: 3.4
france: 3.1
italy: 2.2
russia: 1.7
spain: 1.57
netherlands: 1.07
switzerland: 0.86
turkey: 0.84",gdp in <number> . ($ trillion) germany: <number> uk: <number> france: <number> italy: <number> russia: <number> spain: <number> netherlands: <number> switzerland: <number> turkey: <number>
1436454051378602019,1273578970894798851,"@BCscifience @ALifeSold Cover up for being bankrupt and controlled by a Swiss Bank, apparently. Crush the economy and usher in Digital ID and Social Credits, so we don't hold them accountable for spending our pension pot.",en,2021-09-10 22:18:28+00:00,4,3758,4935,38336,0,0,0,2022-05-07 11:20:23,-1.0,T,"@bcscifience @alifesold cover up for being bankrupt and controlled by a swiss bank, apparently. crush the economy and usher in digital id and social credits, so we don't hold them accountable for spending our pension pot.","<user> <user> cover up for being bankrupt and controlled by a swiss bank, apparently. crush the economy and usher in digital id and social credits, so we don't hold them accountable for spending our pension pot."
1494244114912747522,61016265,"@FelixSchneuwly @retolipp @NZZ Als ob öffentlich Angestellte nicht auch zum Wohlstand &amp; Wirtschaftswachstum der Schweiz beitragen würden. Ich verwehre mich gegen die Unterstellung 1) als Professorin würde ich nicht zur Produktivität der Schweiz beitragen und 2) der Lohn vom Kanton präge meine Meinung dazu.
1/2",de,2022-02-17 09:35:33+00:00,24,66745,11167,68374,1,0,5,2022-05-07 11:20:23,-1.0,P,"@felixschneuwly @retolipp @nzz als ob öffentlich angestellte nicht auch zum wohlstand &amp; wirtschaftswachstum der schweiz beitragen würden. ich verwehre mich gegen die unterstellung 1) als professorin würde ich nicht zur produktivität der schweiz beitragen und 2) der lohn vom kanton präge meine meinung dazu.
1/2",<user> <user> <user> als ob öffentlich angestellte nicht auch zum wohlstand &amp; wirtschaftswachstum der schweiz beitragen würden. ich verwehre mich gegen die unterstellung <number> ) als professorin würde ich nicht zur produktivität der schweiz beitragen und <number> ) der lohn vom kanton präge meine meinung dazu. <number> / <number>
1452645992973619202,3315017925,@womiv @ose_anenih @cchukudebelu @Chxta Swiss bankers are not the ones doing the funding. They're just a conduit pipe for any investors who might be unfortunate enough to invest in Boko Haram,en,2021-10-25 14:39:28+00:00,8,195825,2194,51466,1,0,4,2022-05-07 11:20:23,0.0,T,@womiv @ose_anenih @cchukudebelu @chxta swiss bankers are not the ones doing the funding. they're just a conduit pipe for any investors who might be unfortunate enough to invest in boko haram,<user> <user> <user> <user> swiss bankers are not the ones doing the funding. they're just a conduit pipe for any investors who might be unfortunate enough to invest in boko haram
1496905896764616705,870373851892469765,"@PSPresseschau Heute Abend im Echo gehört: Der Rohstoffhandel in der Schweiz macht ca 4.8% des BIP aus, verglichen mit 1.1.% der Gastronomie/Hotellerie. Wenn nun also schon Gastrosuisse den Bundesrat in der Pandemie so beeinflussen konnte...",de,2022-02-24 17:52:31+00:00,16,2822,4986,102726,2,0,1,2022-05-07 11:20:23,0.0,P,"@pspresseschau heute abend im echo gehört: der rohstoffhandel in der schweiz macht ca 4.8% des bip aus, verglichen mit 1.1.% der gastronomie/hotellerie. wenn nun also schon gastrosuisse den bundesrat in der pandemie so beeinflussen konnte...","<user> heute abend im echo gehört: der rohstoffhandel in der schweiz macht ca <percent> des bip aus, verglichen mit <number> .% der gastronomie/hotellerie. wenn nun also schon gastrosuisse den bundesrat in der pandemie so beeinflussen konnte..."
1497504288083529729,2474312910,"#Schweiz: ""Wir sind stolz auf unsere Neutralität, die wir die ganze Geschichte über bewahrt haben""
Aha. Und dass die Nazis das Zahngold der von ihnen im KZ vergasten Juden über die Schweiz zu Devisen machen konnten, mit denen sie ihren Weltkrieg finanzierten, bereut ihr nicht?",de,2022-02-26 09:30:19+00:00,66,3841,3912,68465,12,0,6,2022-05-07 11:20:23,-1.0,P,"#schweiz: ""wir sind stolz auf unsere neutralität, die wir die ganze geschichte über bewahrt haben""
aha. und dass die nazis das zahngold der von ihnen im kz vergasten juden über die schweiz zu devisen machen konnten, mit denen sie ihren weltkrieg finanzierten, bereut ihr nicht?","schweiz: ""wir sind stolz auf unsere neutralität, die wir die ganze geschichte über bewahrt haben"" aha. und dass die nazis das zahngold der von ihnen im kz vergasten juden über die schweiz zu devisen machen konnten, mit denen sie ihren weltkrieg finanzierten, bereut ihr nicht?"
1440537965315301380,54630211,"@Tre3Nergy @cliffyhustle @QNTMami I agree to an extent but if you understand what $QNT is doing, you’ll see that there is no stopping this train.   

Already partnered with 13 Latin America countries central banks…nearly 600 across Europe via SIA..and the Swiss Stock Exchange. 

$QNT is the key to mass adoption.",en,2021-09-22 04:46:29+00:00,5,568,961,2269,0,0,0,2022-05-07 11:20:23,1.0,T,"@tre3nergy @cliffyhustle @qntmami i agree to an extent but if you understand what $qnt is doing, you’ll see that there is no stopping this train.   

already partnered with 13 latin america countries central banks…nearly 600 across europe via sia..and the swiss stock exchange. 

$qnt is the key to mass adoption.","<user> <user> <user> i agree to an extent but if you understand what $qnt is doing, you’ll see that there is no stopping this train. already partnered with <number> latin america countries central banks…nearly <number> across europe via sia..and the swiss stock exchange. $qnt is the key to mass adoption."
1463683099292745734,741477075962339328,@gtlem Switzerland is indeed the outlier when it comes to inflation so of course he’d use that country to compare Canada to 🙄,en,2021-11-25 01:36:59+00:00,3,2936,2176,46504,1,0,0,2022-05-07 11:20:23,1.0,T,@gtlem switzerland is indeed the outlier when it comes to inflation so of course he’d use that country to compare canada to 🙄,<user> switzerland is indeed the outlier when it comes to inflation so of course he’d use that country to compare canada to 🙄
1427159804854865925,100270731,"If Facebook can flag articles for fake news, they can flag bullshit about 25-year-olds who buy a home with ‘lived with parents for ages while working full-time’ or ‘inherited an amount similar to the GDP of Switzerland.’ That’s always missing from the headline for some reason.",en,2021-08-16 06:46:27+00:00,49,31106,1749,4541,1,0,1,2022-05-07 11:20:23,-1.0,T,"if facebook can flag articles for fake news, they can flag bullshit about 25-year-olds who buy a home with ‘lived with parents for ages while working full-time’ or ‘inherited an amount similar to the gdp of switzerland.’ that’s always missing from the headline for some reason.","if facebook can flag articles for fake news, they can flag bullshit about <number> -year-olds who buy a home with ‘lived with parents for ages while working full-time’ or ‘inherited an amount similar to the gdp of switzerland.’ that’s always missing from the headline for some reason."
1488185557784141831,1427355106228441088,"@PeterBofinger @destatis Und noch was:die Schweiz hat 1,5% Inflation. Muss die etwa keine teure Energie und Rohstoffe importieren?",de,2022-01-31 16:21:00+00:00,5,19,93,3405,1,0,0,2022-05-07 11:20:23,0.0,P,"@peterbofinger @destatis und noch was:die schweiz hat 1,5% inflation. muss die etwa keine teure energie und rohstoffe importieren?",<user> <user> und noch was:die schweiz hat <percent> inflation. muss die etwa keine teure energie und rohstoffe importieren?
1500055086155898882,2712540932,"@danku_r @terra_money @anchor_protocol Ser, why not $CHT?
""[...] the Swiss franc is a good hedge play [...] and an economy less exposed to prevailing price pressures. Given the Swiss National Bank has a strict inflation mandate, it may allow the franc to strengthen as a defense against imported inflation.""",en,2022-03-05 10:26:16+00:00,7,465,376,2189,0,0,1,2022-05-07 11:20:23,1.0,E,"@danku_r @terra_money @anchor_protocol ser, why not $cht?
""[...] the swiss franc is a good hedge play [...] and an economy less exposed to prevailing price pressures. given the swiss national bank has a strict inflation mandate, it may allow the franc to strengthen as a defense against imported inflation.""","<user> <user> <user> ser, why not $cht? ""[...] the swiss franc is a good hedge play [...] and an economy less exposed to prevailing price pressures. given the swiss national bank has a strict inflation mandate, it may allow the franc to strengthen as a defense against imported inflation."""
1432693687449006088,897446545234284544,"Es wurde mal wieder investiert 🤗🤗

▪️HBM Healthcare 
▪️Kerima Oyj

HBM ist damit meine erste #Aktie aus der Schweiz. Kerima ist zusammen mit Valmet Oyj meine zweite finnische. 

Skandinavien bietet viele weitere spannende Unternehmen, die früher oder später ins #Depot kommen.",de,2021-08-31 13:16:07+00:00,7,1020,132,3448,0,0,3,2022-05-07 11:20:23,1.0,P,"es wurde mal wieder investiert 🤗🤗

▪️hbm healthcare 
▪️kerima oyj

hbm ist damit meine erste #aktie aus der schweiz. kerima ist zusammen mit valmet oyj meine zweite finnische. 

skandinavien bietet viele weitere spannende unternehmen, die früher oder später ins #depot kommen.","es wurde mal wieder investiert 🤗🤗 ▪️hbm healthcare ▪️kerima oyj hbm ist damit meine erste ak tie aus der schweiz. kerima ist zusammen mit valmet oyj meine zweite finnische. skandinavien bietet viele weitere spannende unternehmen, die früher oder später ins depot kommen."
1433727180735868928,1409840681787346947,"@DaCryptoGeneral $BLL - Swiss engineered #rNFT system that reflects tokens to holders with every #NFT sale. Will also have a buy back/burn feature.

Only 1 Billion tokens. Zero inflation. 
No tax ✅ Audit ✅ liquid 🔐
90% in circulation, 80% community.
Passive income 🖼🌐💎

#BillionToken 👑 #BLL",en,2021-09-03 09:42:51+00:00,4,223,369,1820,2,0,0,2022-05-07 11:20:23,0.0,T,"@dacryptogeneral $bll - swiss engineered #rnft system that reflects tokens to holders with every #nft sale. will also have a buy back/burn feature.

only 1 billion tokens. zero inflation. 
no tax ✅ audit ✅ liquid 🔐
90% in circulation, 80% community.
passive income 🖼🌐💎

#billiontoken 👑 #bll","<user> $bll - swiss engineered rn ft system that reflects tokens to holders with every n ft sale. will also have a buy back/burn feature. only <number> billion tokens. zero inflation. no tax ✅ audit ✅ liquid 🔐 <percent> in circulation, <percent> community. passive income 🖼🌐💎 billion token 👑 bll"
1504020238844715010,1288423383361826818,"2/ Ist den offenbar nicht auf Augenhöhe agierenden Autoren z.B. geläufig, wieso die Inflation in der Schweiz so tief ist und dass das mit Sicherheit keinen Bezug zur Pandemiepolitik hat?
@fabiennekatrin 
@priskawa 
@RafaRothlin",de,2022-03-16 09:02:22+00:00,8,2174,2191,45826,0,0,1,2022-05-07 11:20:23,0.0,P,"2/ ist den offenbar nicht auf augenhöhe agierenden autoren z.b. geläufig, wieso die inflation in der schweiz so tief ist und dass das mit sicherheit keinen bezug zur pandemiepolitik hat?
@fabiennekatrin 
@priskawa 
@rafarothlin","<number> / ist den offenbar nicht auf augenhöhe agierenden autoren z.b. geläufig, wieso die inflation in der schweiz so tief ist und dass das mit sicherheit keinen bezug zur pandemiepolitik hat? <user> <user> <user>"
1405771006237581317,1207987516802031616,"@ProfMKay Woohoo!&lt;
Bonjour Prof. Swiss economy boosted by crooked Indians...",en,2021-06-18 06:15:00+00:00,3,269,343,19041,0,0,1,2022-05-07 11:20:23,-1.0,T,"@profmkay woohoo!&lt;
bonjour prof. swiss economy boosted by crooked indians...",<user> woohoo!&lt; bonjour prof. swiss economy boosted by crooked indians...
1462732423909761031,467463940,"""Selbst ohne Berücksichtigung gesprochener Kredite und Garantien haben Deutschland und Österreich bisher für Entschädigungen zur Stimulierung der Wirtschaft zusätzliche Ausgaben im Umfang von 15% des BIP getätigt. In der Schweiz sind es rund 8%."" @NZZ",de,2021-11-22 10:39:20+00:00,4,25716,3795,49374,0,0,0,2022-05-07 11:20:23,0.0,P,"""selbst ohne berücksichtigung gesprochener kredite und garantien haben deutschland und österreich bisher für entschädigungen zur stimulierung der wirtschaft zusätzliche ausgaben im umfang von 15% des bip getätigt. in der schweiz sind es rund 8%."" @nzz","""selbst ohne berücksichtigung gesprochener kredite und garantien haben deutschland und österreich bisher für entschädigungen zur stimulierung der wirtschaft zusätzliche ausgaben im umfang von <percent> des bip getätigt. in der schweiz sind es rund <percent> ."" <user>"
1474107140235317252,3477865576,"@janusPrime @bitboy0 @triac_8bit @parents4future Kenne die Zins-Situation in D nicht. 
In der Schweiz kann man eine PV-Anlage über einen Hypozins finanzieren und der liegt bei gut 1%. D.h. Geld ist kein Argument.",de,2021-12-23 19:58:24+00:00,5,1120,420,14125,0,0,1,2022-05-07 11:20:23,0.0,P,"@janusprime @bitboy0 @triac_8bit @parents4future kenne die zins-situation in d nicht. 
in der schweiz kann man eine pv-anlage über einen hypozins finanzieren und der liegt bei gut 1%. d.h. geld ist kein argument.",<user> <user> <user> <user> kenne die zins-situation in d nicht. in der schweiz kann man eine pv-anlage über einen hypozins finanzieren und der liegt bei gut <percent> . d.h. geld ist kein argument.
1434049434430500864,84058624,"Countries with the highest US $ reserves.

1. China – $3,371 Billion
2. Japan – $1,386 Billion
3. Swiss – $1,086 Billion
4. India  – $633.73 Billion
5. Russia – $615.40 Billion

India becomes 4th largest forex reserves holder globally surpassing Russia this week",en,2021-09-04 07:03:23+00:00,3,807,231,1812,1,0,0,2022-05-07 11:20:23,1.0,T,"countries with the highest us $ reserves.

1. china – $3,371 billion
2. japan – $1,386 billion
3. swiss – $1,086 billion
4. india  – $633.73 billion
5. russia – $615.40 billion

india becomes 4th largest forex reserves holder globally surpassing russia this week",countries with the highest us $ reserves. <number> . china – <money> billion <number> . japan – <money> billion <number> . swiss – <money> billion <number> . india – <money> billion <number> . russia – <money> billion india becomes 4th largest forex reserves holder globally surpassing russia this week
1498329200540934151,1319036732009025537,@CHvonGunten @KyivIndependent Aren't you concerned for your financial system? Isn't Swiss neutrality why so many foreigners invest in Swiss banks?,en,2022-02-28 16:08:13+00:00,94,4,78,30,7,1,13,2022-05-07 11:20:23,-1.0,E,@chvongunten @kyivindependent aren't you concerned for your financial system? isn't swiss neutrality why so many foreigners invest in swiss banks?,<user> <user> aren't you concerned for your financial system? isn't swiss neutrality why so many foreigners invest in swiss banks?
1509157138370899977,1456819370848571397,"@FreundOnkel @Asszudemi @phintolias @Cri_Spi_ Ein Vorschlag aus der neutralen Schweiz:
Lasst es einfach mal gut sein und zwar alle Parteien. Der eine beobachtet und kommentiert die anderen nicht, die anderen verhalten sich ruhig. Das wäre doch ein Deal, mit dem alle leben können, oder?",de,2022-03-30 13:14:35+00:00,3,37,25,1217,0,0,4,2022-05-07 11:20:23,0.0,P,"@freundonkel @asszudemi @phintolias @cri_spi_ ein vorschlag aus der neutralen schweiz:
lasst es einfach mal gut sein und zwar alle parteien. der eine beobachtet und kommentiert die anderen nicht, die anderen verhalten sich ruhig. das wäre doch ein deal, mit dem alle leben können, oder?","<user> <user> <user> <user> ein vorschlag aus der neutralen schweiz: lasst es einfach mal gut sein und zwar alle parteien. der eine beobachtet und kommentiert die anderen nicht, die anderen verhalten sich ruhig. das wäre doch ein deal, mit dem alle leben können, oder?"
1464606176113532928,191101012,"@SandraWeeden Unfortunately the swiss people are very spoiled and easily scared! Couple years ago we (the majority) even voted NO in having mandatory 6 weeks of holidays, cause the media scared them, that the economy will suffer which will have an impact on our standard of living! 🙄",en,2021-11-27 14:44:58+00:00,8,1040,1306,5008,0,0,0,2022-05-07 11:20:23,-1.0,T,"@sandraweeden unfortunately the swiss people are very spoiled and easily scared! couple years ago we (the majority) even voted no in having mandatory 6 weeks of holidays, cause the media scared them, that the economy will suffer which will have an impact on our standard of living! 🙄","<user> unfortunately the swiss people are very spoiled and easily scared! couple years ago we (the majority) even voted no in having mandatory <number> weeks of holidays, cause the media scared them, that the economy will suffer which will have an impact on our standard of living! 🙄"
1415546751617015811,179483317,"SWITCH is making secure data transfer with the #SCION_Internet_Architecture available to all Swiss universities.
@NetSec_ETH @switchcert @ETH_en @sixgroup @SNB_BNS @Adrian_Perrig
#SCION_Network #CyberSecurity",en,2021-07-15 05:40:19+00:00,12,1591,199,1352,9,1,1,2022-05-07 11:20:23,0.0,T,"switch is making secure data transfer with the #scion_internet_architecture available to all swiss universities.
@netsec_eth @switchcert @eth_en @sixgroup @snb_bns @adrian_perrig
#scion_network #cybersecurity",switch is making secure data transfer with the scion internet architecture available to all swiss universities. <user> <user> <user> <user> <user> <user> scion network cybersecurity
1498617753753866241,1497614960763060226,"@maxseddon Ok, I guess all of that unclaimed Oligarch's fortunes, jets &amp; houses belong to us then. Tell the swiss bank to invest the money in rebuilding Ukraine. Russia doesn't want it anymore.",en,2022-03-01 11:14:50+00:00,3,0,66,378,0,0,0,2022-05-07 11:20:23,-1.0,E,"@maxseddon ok, i guess all of that unclaimed oligarch's fortunes, jets &amp; houses belong to us then. tell the swiss bank to invest the money in rebuilding ukraine. russia doesn't want it anymore.","<user> ok, i guess all of that unclaimed oligarch's fortunes, jets &amp; houses belong to us then. tell the swiss bank to invest the money in rebuilding ukraine. russia doesn't want it anymore."
1499109958197002242,57961186,"@TeamCMR —Afghanistan withdrawal was set by Trump and Pompeo after they surrendered to the Taliban.
—“Border crisis?” What has CMR proposed re: immigration reform? Nothing? Thought so.
—UKR: Biden united the free world— INCLUDING SWITZERLAND. 
—Inflation is WORLDWIDE",en,2022-03-02 19:50:40+00:00,8,604,1549,43298,2,0,1,2022-05-07 11:20:23,0.0,E,"@teamcmr —afghanistan withdrawal was set by trump and pompeo after they surrendered to the taliban.
—“border crisis?” what has cmr proposed re: immigration reform? nothing? thought so.
—ukr: biden united the free world— including switzerland. 
—inflation is worldwide",<user> —afghanistan withdrawal was set by trump and pompeo after they surrendered to the taliban. —“border crisis?” what has cmr proposed re: immigration reform? nothing? thought so. —ukr: biden united the free world— including switzerland. —inflation is worldwide
1458105791681073152,381696140,SNB'S MAECHLER: INCREASED INFLATION OUTSIDE OF SWITZERLAND CAN CONTRIBUTE TO A HIGHER VALUE OF THE FRANC.,en,2021-11-09 16:14:45+00:00,7,151246,53,175502,2,1,0,2022-05-07 11:20:23,0.0,T,snb's maechler: increased inflation outside of switzerland can contribute to a higher value of the franc.,snb's maechler: increased inflation outside of switzerland can contribute to a higher value of the franc.
1466203496949202945,3173665672,@PeterSchiff The US economy is hollowed out like Swiss cheese.,en,2021-12-02 00:32:09+00:00,3,1107,657,35029,0,0,0,2022-05-07 11:20:23,-1.0,T,@peterschiff the us economy is hollowed out like swiss cheese.,<user> the us economy is hollowed out like swiss cheese.
1440596717359939595,4418949432,"@alpinelad @SanaatanDharm1 @VJjha @InfinityMessage @IndiGenBharat @IndiAfriGenous @reachind_USACAN @hindusim3 @Anjna116 @HinduEcosystem_ @ancient_bharath @Dharmatic_ In simple words - 

Just to deglorify India

And one more thing.... 

#india was &amp; is far more reacher than Switzerland

And today as per GDP ahead of British as well  🇮🇳🇮🇳🇮🇳",en,2021-09-22 08:39:57+00:00,5,327,6,14882,3,0,1,2022-05-07 11:20:23,0.0,T,"@alpinelad @sanaatandharm1 @vjjha @infinitymessage @indigenbharat @indiafrigenous @reachind_usacan @hindusim3 @anjna116 @hinduecosystem_ @ancient_bharath @dharmatic_ in simple words - 

just to deglorify india

and one more thing.... 

#india was &amp; is far more reacher than switzerland

and today as per gdp ahead of british as well  🇮🇳🇮🇳🇮🇳",<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> in simple words - just to deglorify india and one more thing.... india was &amp; is far more reacher than switzerland and today as per gdp ahead of british as well 🇮🇳🇮🇳🇮🇳
1496867999663333377,581740562,"So, if I understand this right, #Russians on the #EU sanctions list who have money in #Swiss banks can still access it and withdraw it. But they can't invest more or open new accounts. God neutrality is complicated...and maybe a wee bit grubby today. 🤔",en,2022-02-24 15:21:56+00:00,14,4754,577,8388,4,0,0,2022-05-07 11:20:23,-1.0,E,"so, if i understand this right, #russians on the #eu sanctions list who have money in #swiss banks can still access it and withdraw it. but they can't invest more or open new accounts. god neutrality is complicated...and maybe a wee bit grubby today. 🤔","so, if i understand this right, russians on the eu sanctions list who have money in swiss banks can still access it and withdraw it. but they can't invest more or open new accounts. god neutrality is complicated...and maybe a wee bit grubby today. 🤔"
1497310255641993217,1028476422652928005,@AndreasStockter @SwissMFA Swiss companies successfully lead a majority of Swiss citizens to believe that 6 weeks of vacation will completely ruin the Swiss Economy. So imagine what Sanctions would do according to those companies...,en,2022-02-25 20:39:18+00:00,4,28,44,4607,0,0,0,2022-05-07 11:20:23,-1.0,E,@andreasstockter @swissmfa swiss companies successfully lead a majority of swiss citizens to believe that 6 weeks of vacation will completely ruin the swiss economy. so imagine what sanctions would do according to those companies...,<user> <user> swiss companies successfully lead a majority of swiss citizens to believe that <number> weeks of vacation will completely ruin the swiss economy. so imagine what sanctions would do according to those companies...
1462769086346235904,1409168953172279302,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2021-11-22 13:05:01+00:00,7,64,15,11487,4,0,0,2022-05-07 11:20:23,0.0,T,"$doge is overrated 
$dfi is underrated 

choose wisely where you want to invest your hard earned $$! invest today and don't wait too long.

you can buy $dfi on @kucoincom, @dfx_swiss or @cakedefi!","$doge is overrated $dfi is underrated choose wisely where you want to invest your hard earned $$! invest today and don't wait too long. you can buy $dfi on <user> , <user> or <user> !"
1388452435795005442,1290659739324604416,"They won't invest in something they don't believe in. All the ""protection plans"" in Switzerland ignore aerosols and @BAG_OFSP_UFSP is against FFP2 masks 😶",en,2021-05-01 11:17:11+00:00,10,377,1194,42807,0,0,0,2022-05-07 11:20:23,0.0,P,"they won't invest in something they don't believe in. all the ""protection plans"" in switzerland ignore aerosols and @bag_ofsp_ufsp is against ffp2 masks 😶","they won't invest in something they don't believe in. all the ""protection plans"" in switzerland ignore aerosols and <user> is against ffp2 masks 😶"
1483427163856584704,2704294333,SWISS NATIONAL BANK'S MAECHLER SAYS SNB DOES NOT SEE BENEFIT OF ISSUING A RETAIL CENTRAL BANK DIGITAL CURRENCY,en,2022-01-18 13:12:51+00:00,75,544704,32,118657,17,4,6,2022-05-07 11:20:23,0.0,E,swiss national bank's maechler says snb does not see benefit of issuing a retail central bank digital currency,swiss national bank's maechler says snb does not see benefit of issuing a retail central bank digital currency
1500983733029060620,283945602,"@KrautSource82 @ChrisFilmFan @NinjaNewfieCA @cbctom Of course they do you bloody idiot.
Look how much cash the sanctioned russian oligarchs have outside russia. That takes away money from ordinary russians.
It's the same here, it's not in the economy, it's outside of it. Offshore, in swiss banks, hidden, untaxed and unnecessary.",en,2022-03-07 23:56:23+00:00,3,2008,3159,16332,0,0,1,2022-05-07 11:20:23,-1.0,E,"@krautsource82 @chrisfilmfan @ninjanewfieca @cbctom of course they do you bloody idiot.
look how much cash the sanctioned russian oligarchs have outside russia. that takes away money from ordinary russians.
it's the same here, it's not in the economy, it's outside of it. offshore, in swiss banks, hidden, untaxed and unnecessary.","<user> <user> <user> <user> of course they do you bloody idiot. look how much cash the sanctioned russian oligarchs have outside russia. that takes away money from ordinary russians. it's the same here, it's not in the economy, it's outside of it. offshore, in swiss banks, hidden, untaxed and unnecessary."
1501451602280198146,1460784147690000389,"$doge is overrated 
$DFI is underrated 

Choose wisely where you want to invest your hard earned $$! Invest today and don't wait too long.

You can buy $DFI on @kucoincom, @DFX_Swiss or @cakedefi!",en,2022-03-09 06:55:32+00:00,5,31,50,3253,1,0,0,2022-05-07 11:20:23,0.0,E,"$doge is overrated 
$dfi is underrated 

choose wisely where you want to invest your hard earned $$! invest today and don't wait too long.

you can buy $dfi on @kucoincom, @dfx_swiss or @cakedefi!","$doge is overrated $dfi is underrated choose wisely where you want to invest your hard earned $$! invest today and don't wait too long. you can buy $dfi on <user> , <user> or <user> !"
1421343554547367941,917683048782503937,"6/6
When the 18th largest economy in the world has the third highest level of reserves, it is a source of global demand suppression wholly disproportionate to its size. And because the SNB invests mostly in US assets, the US is forced to absorb Switzerland's demand deficiencies.",en,2021-07-31 05:34:45+00:00,89,74822,177,15472,12,1,7,2022-05-07 11:20:23,0.0,T,"6/6
when the 18th largest economy in the world has the third highest level of reserves, it is a source of global demand suppression wholly disproportionate to its size. and because the snb invests mostly in us assets, the us is forced to absorb switzerland's demand deficiencies.","<number> / <number> when the 18th largest economy in the world has the third highest level of reserves, it is a source of global demand suppression wholly disproportionate to its size. and because the snb invests mostly in us assets, the us is forced to absorb switzerland's demand deficiencies."
1400077597330096131,946877029831593986,"@Johnhar11257509 @DanielaNadj The Swiss have never been members of the EU however they recently voted to retain FoM because not to ""would plunge a healthy economy into recession at an uncertain time and deprive hundreds of thousands of Swiss citizens of their freedom to live and work across Europe.""",en,2021-06-02 13:11:26+00:00,20,5979,6242,7209,10,1,1,2022-05-07 11:20:23,0.0,P,"@johnhar11257509 @danielanadj the swiss have never been members of the eu however they recently voted to retain fom because not to ""would plunge a healthy economy into recession at an uncertain time and deprive hundreds of thousands of swiss citizens of their freedom to live and work across europe.""","<user> <user> the swiss have never been members of the eu however they recently voted to retain fom because not to ""would plunge a healthy economy into recession at an uncertain time and deprive hundreds of thousands of swiss citizens of their freedom to live and work across europe."""
