,author_id,username,author_followers,author_tweets,author_description,author_location,text,lang,created_at,retweets,replies,likes,quote_count
279,508213898,HyeTert,1401,70321,Hyetert Armenian News Aggregation. ՀայԹերթ լրատուական կայքէջ. Ermeni medya takip sitesi.,"Istanbul, Turkey",Switzerland approves CHF 4.500.000 for Armenia https://t.co/pONI4OUpCW,en,2022-04-04 12:15:40+00:00,1,0,0,0
280,1402528172432936962,DEconomicoMoz,207,1150,O portal de Economia e Finanças de Moçambique | Business & Economic News Portal from Mozambique,"Moçambique, Maputo","The Swiss government will disburse more than 600 million Meticals for the implementation of the third phase of the Transparent Governance for Water, Sanitation and Health Program, in the next 4 years, in Niassa.

https://t.co/Qs5DSuA7SB

#360Mozambique #Water #Sanitation",en,2022-04-04 12:15:10+00:00,0,0,0,0
281,2469247417,EFGInt,1460,957,"The official twitter account of EFG International, a global private banking group headquartered in Zurich and active in some 40 locations worldwide.",,Why is #inflation in #Switzerland lower than in the #US and #eurozone? Which are the main factors influencing it and the #policy implications? Discover it in the latest analysis by Senior economist GianLuigi Mandruzzato https://t.co/iSNq0d0Fu6,en,2022-04-04 12:12:05+00:00,0,0,2,0
282,1276454627471482883,skype_bobby,62,3255,,,"@eric_adelson Does the fact that corrupt politicians (EU/USA) block the other side of the story, not raise suspicious that they desperately trying to hide something?
The fact that even Switzerland (banks) is now saying something goes to show, EU is hiding something(IMF Loans)

Follow the money",en,2022-04-04 12:09:26+00:00,0,1,0,0
283,1327776307959173125,taesnowfIower,407,12854,your #1 HOME and 134340 enthusiast,26 • she/her • enfj ,business proposal is finally available on netflix switzerland 😭,en,2022-04-04 12:07:35+00:00,0,0,1,0
284,2356714968,HyunSongShin,24808,2402,"Economic Adviser and Head of Research, Bank for International Settlements","Basel, Switzerland",@yuyue007 @BIS_org @SNB_BNS It will be posted on the BIS site shortly,en,2022-04-04 12:04:20+00:00,0,0,0,0
285,999019154618363904,GuntherSchnabl,6283,28007,Professor for Economic Policy and International Economics at Leipzig University. #Money #Currency #ExchangeRates #SozialeMarktwirtschaft #Hayek #Eucken #Erhard,"Leipzig, Deutschland","What Causes Exceptionally Low Inflation in Japan and Switzerland?

https://t.co/26vOnRlcuE",en,2022-04-04 12:03:00+00:00,3,2,11,1
286,41204456,TalkingTri,295,308,"Obsessed with my dog, work and desserts!",Mumbai,@CovidIndiaSeva @MoHFW_INDIA @MEAIndia @PMOIndia @narendramodi @AUThackeray @BAG_INT @swissinfo_en took #Covaxin already 270 days over need to travel to Switzerland for business  no booster available in india for my age group. -Ve RTPCR was rejected by @lufthansa what to do?,en,2022-04-04 12:02:32+00:00,0,1,0,0
287,3434214460,ASWCH681202,32,740,,Schweiz,"We are happy to announce that Prafull Sharma will lead the CIO Advisory capabilities within Financial Services Consulting of PwC Switzerland as of 1 April. 
#CIOAdvisory #PwCFS #Consulting #CommunityOfSolvers https://t.co/R4zm9tLrbS",en,2022-04-04 12:01:03+00:00,0,0,0,0
288,1364541580749778945,ExcavatorSany,2353,39,Sany Heavy Machinery is the leading brand of excavators in the world. As one of the largest business units of SANY Group.,"KUN SHAN, JIANGSU","SANY has become the first Chinese company to seek listing its share on SIX Swiss Exchange in Switzerland, via Global Depositary Receipts (GDRs). The listing serves as an optimizer for SANY’s international business development, and will further enhance the global brand influence. https://t.co/vpjSmsH2wZ",en,2022-04-04 12:00:00+00:00,1,1,3,0
289,945687930756100098,JohannesSieber,558,5284,"#Kultur, #Klima, #Stadt & #Menschen. 
#Basel, #Schweiz, #Europa, #Welt.             
#sozial, #liberal, #progressiv, #oekologisch.
@grunliberalebs #GrosserRatBS",Kleinbasel,"@DrBasilisk @gewerbebasel Die Abopreise regelt der Markt. Kostentreiber sind nicht Reinvestitionen, die von anderen europäischen Ländern neu zu einem kleinen Teil in die Schweiz umverteilt werden. Teuer wirds dann wenn die Shareholder Renditeerwartungen geltend machen.",de,2022-04-04 11:58:21+00:00,0,1,0,0
290,264095328,Handelszeitung,12744,70688,Der führende Wirtschaftstitel der Schweiz. Wirtschaft im Klartext.,Zürich,"SNB hat mit 5,7 Milliarden an den Devisenmärkten interveniert | Handelszeitung https://t.co/xLT298BWJi",de,2022-04-04 11:57:47+00:00,0,0,0,0
291,1034318628,MWalterGrenchen,16,144,,"Grenchen, Schweiz",Mit dem Export von Gas und Öl finanziert Russland den Krieg gegen die Ukraine. Jeden Tag fliessen zurzeit rund zehn Millionen Franken aus der Schweiz in die Kassen des Kremls. Das muss jetzt gestoppt werden! Bitte unterschreibe diese wichtige Petition: https://t.co/go0XgO8Q48,de,2022-04-04 11:55:14+00:00,0,0,0,0
292,634638711,itosettiMD_MBA,17839,16253,"MD @unito @uabbarcelona, anesthesiologist (2010 @TelAvivUni) formerly @Hug_Ge. MBA @isenbergumass. MPH candidate @LSHTM.","Geneva, Switzerland","@ChRoordink Switzerland harbors dirty money of the worst dictators, de facto enabling all their filth. Including Russia. It's not being neutral at all.",en,2022-04-04 11:48:41+00:00,2,0,3,0
293,280919267,johnstontony,535,3656,"Swiss-based Emmy Award Video, Animation & Podcast Producer. Sustainable Innovation Focus. Aikido. Hope not Hate #Solidarity #Manus #Nauru #Refugees #StopAdani",Switzerland,"Our latest, work of art ..

Tokenizing 'The Victory Works' of brilliant Swiss artist David Pflugi

Grand chapeau to Fatmire Bekiri Head of Tokenization at Sygnum Bank, for her superb presentation of this video.

#Switzerland #FinTech #Blockchain #Innovati…https://t.co/65fD9ZTceS",en,2022-04-04 11:48:00+00:00,0,0,1,0
294,2996644309,SEMIGRATION,2212,564,Staatssekretariat für Migration - Secrétariat d’Etat aux migrations - Segreteria di Stato della migrazione - State Secretariat for Migration,Bern-Wabern,"Switzerland has allocated a financial contribution for people seeking protection: the global lump sum. It is used to cover medical care, social assistance, etc. The money does NOT go to the individuals themselves, but to the cantons. Info: https://t.co/muvsjeZxsk 
#ukraineInfoCH https://t.co/orhdWb5Owj",en,2022-04-04 11:47:09+00:00,1,1,0,0
295,4191267679,keim_zah,110,2930,langit tak perlu jelaskan dirinya tinggi,,weeee snb approved!!!,en,2022-04-04 11:43:19+00:00,0,0,0,0
296,206151619,Zerstaubung,620,55088,"XPPilot Retired Engineer"" Opinions from the Core Nodes of Pleiades ✨ Uh Manned SpaceFlight 🤔 Still Pretty much like the Flintstones Yabbadabbadoo",Seattle,"@CNBCWEX @SullyCNBC @AnnekaTreon @justLBell @GoldmanSachs @CNBCJulianna @berthacoombs @LesliePicker @CNBC @ENERGY @NYScience @SwissMFA @EDA_DFAE @TheRedLipClub @business @skynew @dwnews @jheil @markets #MorningJoe 🇨🇭Switzerland as Non NATO membership leaves a nasty Taste to Global Community's dolling out $CASH to fight for Sovereignty in a World that thrives on Freedom 

Maybe 🇨🇭 $Swiss do Air Support over 🇺🇦 Airspace with F35"" multirole WarBirds 🛩

Have a drink 🍹

@KyivPost",en,2022-04-04 11:39:02+00:00,0,1,0,0
297,1379750400224530435,FinancialGraphs,30,116,"Exploring ways to present financial data at an appropriate level of detail: Excessive detail masks the information.

I'm a bot, and I tweet at 9:30 CET.",,"@FinancialGraphs. Today market distribution in Switzerland.  #SMI 
Area: volume. Color: Daily return. https://t.co/sKk3jXP35c",en,2022-04-04 11:37:10+00:00,0,1,0,0
298,1495277911980797952,onej258,3,2871,Latest News from the UK and around the world,,The SNB is trying to halt the franc’s rise again https://t.co/myZZm7RB9j,en,2022-04-04 11:33:07+00:00,0,0,0,0
299,91342489,imnyoet_dech,94,14193,,,Money Sleek Plastic payment killer e-commerce deposit Computer reboot Switzerland e-business heuristic https://t.co/04kemAZv8a,en,2022-04-04 11:31:16+00:00,0,0,0,0
300,2282107008,thejonnyross,1787,82315,Manchester United fan for 38 years | Affiliate at @90minFootball | Contributor for @Sportskeeda Astrophotography #FinsUp https://t.co/E7n11TVXOr,Solar System,"Transfer rumours: United keen on Barcelona centre-back, United step up interest in Switzerland star. 
https://t.co/s8deN4ifod",en,2022-04-04 11:30:15+00:00,0,0,0,0
301,1198222172,avynat,1308,23254,hab geträumt | she/her,,nach n bissl mehr inflation und ich bin in deutschland auch so arm wie in der schweiz,de,2022-04-04 11:27:41+00:00,0,0,8,0
302,1101418867203760128,GreeceInvestor,1360,3485,"A daily dose of news and trends about the Greek economy & highlights of business and investment opportunities.
 
#Greece #Greek #invest #GreekEconomy",Greece,"include financial and insurance activities, information and communication, vehicular repairs, and electricity, gas, steam and air conditioning supply. And the top 3 countries with highest shares of FDI include Luxembourg, the U.K., and Switzerland.   #greece #greeceinvestorguide",en,2022-04-04 11:27:08+00:00,0,0,4,0
303,2945863024,KlausKirchmayr,702,1358,"Unternehmer, Ing. ETH, Ökonom, Fraktionspräsident @gruenebl",Aesch BL,Die vom Swift-Ausschluss ausgenommenen Sberbank und Gazprombank funktionieren als Notenbank-Proxy und unterlaufen die Sanktionen. Dies muss aufhören. @SNB_BNS @EZB @bundesbank,de,2022-04-04 11:24:39+00:00,1,0,5,0
304,28626894,DeimosMetus,2682,59332,ne Plutocracy carborundum,Everywhere and Nowhere,"Inflation Is Affecting Watch Prices, Too. Who buys a watch? You can't look in any direction without seeing a time clock somewhere! 
If you are doing it to show off your wealth, then you are an idiot!
https://t.co/y3ZwAap7kt",en,2022-04-04 11:18:23+00:00,0,0,0,0
305,1043668939425898497,benyam_bisrat,7517,1501,"Founder, @haderocoffee | 🇪🇹🇨🇦🇦🇪",ADD ➡️ YYZ ➡️ ADD ➡️ DXB,"@solassefa Switzerland and Germany are the world leading roasted coffee exporters with ZERO coffee tree. Love how their government agencies are on our ground ensuring better yield year in, year out. So thoughtful of them.🤷🏽‍♂️",en,2022-04-04 11:17:56+00:00,0,4,4,0
306,2656043916,searchthetruth_,63,5790,,,"@Bommel1976 @winkelsdorf @UlrichKelber Die Schweiz ist in diesem Konflikt nicht neutral.
https://t.co/Hc2O3mOSyR",de,2022-04-04 11:17:03+00:00,0,1,0,0
307,1478768801634258945,ServicesWegreen,0,12,Waste Collection Service in Zug,"Chamerstrasse 172, 6300 Zug","Check out our latest News
zentralplus
link: https://t.co/UdRi0RnGHn 
#recycling #zentralplus #zug #firma #recycling #pressrelease #environmentalimpact #sustainable #ecofriendly #wastemanagement #wasteremoval #wasterecycling #wegreenservices #Schweiz",en,2022-04-04 11:16:21+00:00,0,0,0,0
308,1173990288324534273,Betterzim1,153,6367,,"Oblast Moskau, Russland","@bvanyangu8 so going to Switzerland makes one a puppet. 
you are a stupid idiot.

Ko Minister wako commutes every week wani to  Switzerland using tax payers money yet he is doing absolutely nothing",en,2022-04-04 11:12:18+00:00,0,0,0,0
309,1503735010335076353,NarcisaSkellern,1,445,,,@snb_nft @kikicatsnft spots are filing fast bro. join,en,2022-04-04 11:11:05+00:00,0,0,2,0
310,14770715,swissbusiness,87994,692881,The Swiss Business Club is connecting business people,Zurich,The SNB is trying to halt the franc's rise again - Financial Times https://t.co/QNUqGcQO0B,en,2022-04-04 11:11:03+00:00,0,0,0,0
311,220112942,gurdeepsgrewal,446,3771,"Helping the world to achieve success in the Digital World covering both Design and Engineering. Love sports, passionate about Cars and keeping fit.","Farnham, England","Daniel, Its great to have you with us at intive, as continue to accelerate our Technology, Media and Communications business in Germany, Austria and Switzerland. Wishing you all the best!
#intive #digitaltransformation #mediatech #digitalexcitement #desig…https://t.co/QH1k7IYYI2",en,2022-04-04 11:06:52+00:00,2,0,0,0
312,1498077786963156995,VanillaTaste85,110,3568,EU Citizen #StandWithUkraine,"Wrocław, Polska",@NikaMelkozerova Can someone share this with #EU political elite? #France #Germany #Italy #Belgium #Switzerland its time to cut of ru bloody bond - these are crimes! @EmmanuelMacron @Bundeskanzler @OlafScholz @alexanderdecroo @luigidimaio @ignaziocassis #Draghi @eucopresident,en,2022-04-04 11:05:00+00:00,0,0,1,0
313,1485673958695653377,LLHVotingSquad,2412,2231,"Voting squad for Lisa - part of #LiliesHome @LiliesHome_
 Ask us : #AskLLHVS",Home No. 0327 บ้านเลขที่ 0327,"☀️STARNEWS☀️

Ranking : #1 LISA (9,958)
Gap #2 : 7,330

⏳WK23  3/31 - 7/4 (3pm KST) 

🏆 1week Starnews : Article
🏆4weeks in a row ➡️ an Outdoor Billboard (2 more wins in a row)

Vote:
✅6 max votes per day
✅WK23 https://t.co/Rdc7MqP8sT

#LISA #LALISA https://t.co/YsD1J9EgCL https://t.co/eJl4peryCx",en,2022-04-04 10:56:07+00:00,23,0,55,2
314,1413898551399260167,JiminUnited,2000,8264,International Fanbase dedicated to BTS_ Park Jimin. To support Jimin as an animal lover | Philantropist | Streams | Polls | https://t.co/dKjR1yyaNx,Canada,"📍Star Idol Male Ranking 
 (Round 23 / D-3)

Gap: 8,716
19,433 🐥
10,717

✓ Secure the lead
✓ Widen the gap
✓ Keep voting 💪

this round will end on 4/7

🔗https://t.co/oItQaMoeGO https://t.co/kILzZwo6hk",en,2022-04-04 10:53:31+00:00,3,0,4,0
315,2760503740,kkkhhh203,96,32584,من اجل امي احترمت كل النساء,العرق,Market adapter Switzerland Dynamic Rial Heights District York Michigan Avon THX Intelligent https://t.co/7JDIcfuJOF,en,2022-04-04 10:52:58+00:00,0,0,0,0
316,46848978,immo_reedb,229,443930,"Immobilienportal für Europa, USA, Asien, Australien, Afrika Impressum: https://t.co/0P2FOT8WT9",,"#Gewerbeimmobilie #zuvermieten #PfäffikonZh #KantonZürich #SchweizHELL, MODERN UND GROSSZÜGIG Hier finden Sie eine perfekte Fläche, um mit Ihrem Geschäft durchzustarten. Das Objekt verfügt..   https://t.co/IFcPmgHGyD https://t.co/MBWtgHY6c5",de,2022-04-04 10:48:21+00:00,0,0,0,0
317,46848978,immo_reedb,229,443930,"Immobilienportal für Europa, USA, Asien, Australien, Afrika Impressum: https://t.co/0P2FOT8WT9",,#Gewerbeimmobilie #zuvermieten #Koblenz #KantonAargau #BezirkZurzach #SchweizHELLE RÄUMLICHKEITEN MIT BLICK AUF DEN RHEIN Perfekt für Ihr Business ist diese helle und flexibel..   https://t.co/RS3FOKn2Lu https://t.co/MAH794iqkS,de,2022-04-04 10:48:15+00:00,0,0,0,0
318,1420280941,Finajama,143,31519,,,haptic Market rich Synergistic Cove panel Ameliorated Centralized Checking Customizable Switzerland viral https://t.co/Zbj5MRZKED,en,2022-04-04 10:47:58+00:00,0,0,0,0
319,1510884664507977733,Aman3162,6,26,"Financial Consultant,
Personal Loan, Homeloans, Mortgage Loan, Business Loan, Car loan.
Contact 9064333162","Kolkata, India","Get Personal loan upto 25 lakh in 24 hours
Minimum salary 25000
#Nationalbank #privatebank #nbfc",en,2022-04-04 10:43:55+00:00,1,0,1,0
320,427136193,MFA_KZ,39279,12768,"#Qazaqstan Respýblıkasynyń Syrtqy ister mınıstrligi/ Министерство иностранных дел Республики #Казахстан/ Ministry of Foreign Affairs, Republic of #Kazakhstan.","Nur-Sultan, Kazakhstan","In 2021,gross inflow of FDI in🇰🇿amounted to $23.7 bn. The Netherlands, USA, Switzerland,Russia &amp; China hold the lead w/ the growth of invest. ranging from 25% to 92%.
IAW the order @TokayevKZ the new Concept of the Investment Policy is being developed.
➡️ https://t.co/cul07P14Z1 https://t.co/a0VNVLTkB6",en,2022-04-04 10:42:27+00:00,31,3,26,6
321,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@CampaignPersia @Ubisoft_SnB So cool,en,2022-04-04 10:41:24+00:00,0,0,0,0
322,1447047538947862528,yoongibrand,1365,7849,A global union dedicated to improve SUGA's Brand Reputation on all indexes with dynamics and updates,🇺🇸🇸🇬🇲🇽🇯🇵🇵🇭,"[VOTE FOR SUGA]

—STARNEWS KOREA 
23th favorite male idol poll 

Rank:#7
https://t.co/MPWIlJU4JM

Use all your accounts or create more

⚠️ Ends on April 7

#방탄소년단슈가 #SUGA #슈가 #BTSSUGA #シュガ @BTS_twt https://t.co/0X9xPw2hYc",en,2022-04-04 10:40:00+00:00,2,1,1,0
323,85299581,finews_ch,10269,61550,"https://t.co/G7J2zHK6St provides regular news coverage from the Swiss finance sector, as well as banking news from Singapore and Hong Kong from our sister site, https://t.co/ETrqF1OhPa.","Zürich, Schweiz","Libor Replacement a Slow Seller From the Start: Saron has been substituted for Libor as the reference rate in Switzerland. But like tofu offered as a meat substitute at a butcher shop, it's a slow seller. https://t.co/KXUM4dJxnp",en,2022-04-04 10:37:04+00:00,0,0,1,0
324,46848978,immo_reedb,229,443930,"Immobilienportal für Europa, USA, Asien, Australien, Afrika Impressum: https://t.co/0P2FOT8WT9",,#Gewerbeimmobilie #zuvermieten #Schaffhausen #SchweizKITA ODER BÜRO - IM ZENTRUM VON SCHAFFHAUSEN Ihr neues Business befindet sich nur fünf Gehminuten vom Schaffhauser..   https://t.co/HqeW6gySJf https://t.co/9QZnrLnMI6,de,2022-04-04 10:36:33+00:00,0,0,0,0
325,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:36:01+00:00,0,0,0,0
326,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:35:58+00:00,0,0,0,0
327,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:35:53+00:00,0,0,0,0
328,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:35:50+00:00,0,0,2,0
329,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:35:46+00:00,0,0,1,0
330,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:35:42+00:00,0,0,0,0
331,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:35:39+00:00,0,0,0,0
332,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@Ubisoft_SnB So cool,en,2022-04-04 10:35:36+00:00,0,0,1,0
333,2482010738,Swiss_Fintech,9235,6823,"Switzerland's non-profit fintech association and community for fintech,  entrepreneurship and digitization.

Host of @FintechFair | https://t.co/waYHVuekHQ",Switzerland,"You want to receive a weekly digest on all info &amp; news of the SWISS FINTECH ecosystem? 

Sign up to our SWISS FINTECH Community: https://t.co/XYVqV1RLL7

#fintech #finance #tech #startups #scaleups #Switzerland https://t.co/O3T1S8noKT",en,2022-04-04 10:35:30+00:00,2,14,6,0
334,1505867329191694336,AndBones,12,184,"The (Un)Official News account for the upcoming Ubisoft game Skull and Bones. (PS. This is a College Assignment, Don't take any of this seriously)",,@skullbones2022 @Ubisoft_SnB So cool,en,2022-04-04 10:35:28+00:00,0,0,0,0
335,793070739071045632,railfreightcom,1318,4493,The online platform in rail freight news.,"Rotterdam, The Netherlands","Switzerland off to another rail freight market reform
https://t.co/KRZQANHaFp
#railfreight #railfreightnews #railcargo",en,2022-04-04 10:34:48+00:00,0,0,0,0
336,2987141692,Medien_News,1006,439361,"Pressenews, Mediennews, Aktuelle Nachrichten, Medienpublikationen zusammengestellt von @Help_ch",Schweiz - Switzerland,80 Prozent der russischen Rohstoffexporte laufen über die Schweiz. Wirklich? Die Geschichte einer Zahl https://t.co/u1w10ZaQvM https://t.co/a2huAdR1Ww,de,2022-04-04 10:34:14+00:00,0,0,0,0
337,2436734455,umverkehR,1733,1592,"umverkehR: ohne geschlecht, verkehrspolitische umweltorganisation, visionär, unverkrampft",Schweiz,"Der Verkehr inkl. Flugverkehr ist für die Hälfte (!) des Klimaeffekts in der Schweiz verantwortlich. Das hat der Bundesrat in einer auf eine Interpellation unserer Co-Präsidentin Franziska Ryser festgehalten (21.4259). 
https://t.co/GWPJJ9HcNB https://t.co/hjA2tzvLla",de,2022-04-04 10:32:05+00:00,6,0,9,0
338,1482138310097125381,Diddyinnit,3,63,jung brutal gutaussehend,,@danielslumpgod Alle aus der schweiz mit 10 franken + döner left the chat https://t.co/AquRB36VPu,de,2022-04-04 10:31:04+00:00,0,0,5,0
339,807719941436805120,Christina270226,6,75,"Musikerin und Naturbewundererin..
#StopWar #Ukraine 🇺🇦",Schweiz ,Mit dem Export von Gas und Öl finanziert Russland den Krieg gegen die Ukraine. Jeden Tag fliessen zurzeit rund zehn Millionen Franken aus der Schweiz in die Kassen des Kremls. Das muss jetzt gestoppt werden! Bitte unterschreibe diese wichtige Petition: https://t.co/NbNbd4OXU0,de,2022-04-04 10:30:17+00:00,0,0,0,0
340,380140828,acreedoresaba,248,14419,,,MD @MiamiHerald DOUBTFUL VERSION. Enrique Auvert accused of fraud in Vzla with ABA (AUVERT-BELLOSO-ABUDEI) when referring to recently detected investor bank accounts in Switzerland insinuates that they were established at the request of clients. If it is true we demand names. https://t.co/RN1kRfbOr3,en,2022-04-04 10:27:49+00:00,2,0,0,0
341,945687930756100098,JohannesSieber,558,5284,"#Kultur, #Klima, #Stadt & #Menschen. 
#Basel, #Schweiz, #Europa, #Welt.             
#sozial, #liberal, #progressiv, #oekologisch.
@grunliberalebs #GrosserRatBS",Kleinbasel,"@Zenturio8 @filmgesetznein @filmgesetzja Korrekt. Die Investition fördert kulturelle und wirtschaftliche Innovation. Der Schweizer Film wird nicht mehr nur auf das Publikum in der Schweiz ausgerichtet, sondern auf den internationalen Markt der Plattformen. Der Schweizer Film wird massentauglicher. @filmgesetzja",de,2022-04-04 10:27:42+00:00,0,2,0,0
342,1021845779491774464,TiBasel,1,85,,,"@bglaettli #NoRussianGas Die Schweiz muss agieren und den Handel mit dem Russischen Regime zurückfahren, In den zukünftigen Den Haager Kriegsverbrechen-Prozessen sollte die Schweiz sich ins Gesicht sehen können! #",de,2022-04-04 10:23:19+00:00,1,0,1,0
343,1505871705406902276,CampaignPersia,20,78,"Prince of Persia: Sands of Time Remake is going to be available on March 8 2022 #SandsAreBack

This is for a college project, and not an official account.",,@Ubisoft_SnB rother🤣,en,2022-04-04 10:23:16+00:00,0,1,0,0
344,1505871705406902276,CampaignPersia,20,78,"Prince of Persia: Sands of Time Remake is going to be available on March 8 2022 #SandsAreBack

This is for a college project, and not an official account.",,@Ubisoft_SnB more like deaaaaaaaaaaa am i right?!??,en,2022-04-04 10:22:30+00:00,0,0,0,0
345,1505871705406902276,CampaignPersia,20,78,"Prince of Persia: Sands of Time Remake is going to be available on March 8 2022 #SandsAreBack

This is for a college project, and not an official account.",,@Ubisoft_SnB thats scary,en,2022-04-04 10:22:09+00:00,0,0,0,0
346,1505871705406902276,CampaignPersia,20,78,"Prince of Persia: Sands of Time Remake is going to be available on March 8 2022 #SandsAreBack

This is for a college project, and not an official account.",,@Ubisoft_SnB no you,en,2022-04-04 10:22:02+00:00,0,0,0,0
347,1505871705406902276,CampaignPersia,20,78,"Prince of Persia: Sands of Time Remake is going to be available on March 8 2022 #SandsAreBack

This is for a college project, and not an official account.",,@Ubisoft_SnB rother?,en,2022-04-04 10:21:44+00:00,0,0,1,0
348,634638711,itosettiMD_MBA,17839,16253,"MD @unito @uabbarcelona, anesthesiologist (2010 @TelAvivUni) formerly @Hug_Ge. MBA @isenbergumass. MPH candidate @LSHTM.","Geneva, Switzerland","@erlichya Switzerland is also working as a Putin collaborator.
Only 5 billion CHF of Russian money hidden in swiss banks has been frozen, out of 200 estimated billions. 

President cassis has refused swiss airspace for flights bringing weapons to ukraine.

Switzerland = de facto pro Putin",en,2022-04-04 10:21:15+00:00,3,0,7,0
349,14273050,NZZ,460645,154790,"Hier vertwittert die @NZZ Schnelles und Tiefgründiges. Es twittern @pgollmer, @langschmala, @sevnspo und @stauffre. Für Support: @NZZ_Service.",Zürich,"80 Prozent der russischen Rohstoffexporte laufen über die #Schweiz. Stimmt das wirklich? 

👉 @hospger erzählt die Geschichte einer Zahl.

https://t.co/W07wHQdYoB",de,2022-04-04 10:18:00+00:00,5,2,10,1
350,293732903,MAmdorsky,7267,5062,"FT Frankfurt bureau chief, Spurs fan and former rugby player. Tweeting about good stories in the FT and beyond.",Frankfurt-am-Main,The SNB is trying to halt the franc’s rise again - but we're not sure why https://t.co/T5UKMpRP50 @senoj_erialc,en,2022-04-04 10:15:23+00:00,0,0,0,0
351,2319064807,chrismartinx1,3,12537,,,The SNB is trying to halt the franc’s rise again https://t.co/HBx2Do4con,en,2022-04-04 10:14:37+00:00,0,0,0,0
352,1505870503650775042,sandsremake,17,19,"Prince of Persia: Sands of Time REMAKE comes out 8th of May 2022.

This is for a college project, and not an official account",,@Ubisoft_SnB It is made by a more EXPERIENCED studio.,en,2022-04-04 10:12:02+00:00,0,0,0,0
353,1013890717,faidali1,2531,2225,Alhamdulillah🙏🏾. Entrepreneur: Freight Broker. Real Estate Agent. Owner Of: https://t.co/DLVlO6z1es. Investing All Over Africa.      Bossmann™,"Minneapolis, MN","@JamaMusse @HarunMaruf @MohamedHRoble Okay let’s say it was 60 mill, this is the first natural disaster somaliland region of Somalia had.What if another disaster happens?. Because you’re not thinking about the future. It’s in SNB,  a save place from corruption and it will be used for disasters like this.Use your mind",en,2022-04-04 10:11:43+00:00,0,0,0,0
354,1091525880,JONALYNADLAWAN1,146,30578,,,system Dollar Course quantify Market bypass Plastic Data Marketing monitor Switzerland HDD https://t.co/TzjZyi1QWM,en,2022-04-04 10:10:05+00:00,0,0,0,0
355,136219101,FTMarkets,25827,57755,"The Financial Times feed about global markets news. Sign up to @rbrtrmstrng 's newsletter, Unhedged ⬇️",London,The SNB is trying to halt the franc’s rise again https://t.co/lZ8CK65Mgc,en,2022-04-04 10:09:34+00:00,1,0,2,0
356,18040977,yuyue007,16,87,~~,Metaverse,@BIS_org @SNB_BNS @HyunSongShin can I get the slides somewhere?,en,2022-04-04 10:09:20+00:00,0,1,0,0
357,14465640,FTAlphaville,111028,35038,"The FT’s financial blog. We love balance sheets, financial plumbing, debt crises, margin calls and spider diagrams.","London, UK",The SNB is trying to halt the franc’s rise again https://t.co/G4vAlMlsLh,en,2022-04-04 10:08:54+00:00,1,0,1,0
358,1737965389,joel_jent,512,1575,Screenwriter & Filmmaker - lecturer (Zurich University of the Arts),"Zürich, Schweiz","@phil_liberal @HurschlerRoland @AebiFranziska @filmgesetzja @filmgesetznein @DeniseBucher Nicht Finanzierung, sondern Investition. Genau genommen sogar Re-Investition. Denn es handelt sich um 4% der hier in der Schweiz erwirtschafteten Gelder, die ins Land zurückfliessen sollen. Für Standort &amp; Werkplatz, für Arbeitsplätze, KMU &amp; CH-Ausgaben. #Filmgesetz @filmgesetzja",de,2022-04-04 10:08:52+00:00,0,1,2,0
359,1505870503650775042,sandsremake,17,19,"Prince of Persia: Sands of Time REMAKE comes out 8th of May 2022.

This is for a college project, and not an official account",,@Ubisoft_SnB This is cool. When is the game coming out?,en,2022-04-04 10:08:24+00:00,0,1,0,0
