,Unnamed: 0,tweet_id,author_id,tweet,lang,tweet_time,like_count,follower_count,following_count,tweet_count,retweet_count,quote_count,reply_count,call_berlin_time,annotate_sent,annotate_person
722,6266,1434113412150153223,1155941090240991232,"Highest US $ reserves, the top 5 countries :

1. China : $3,371 Billion
2. Japan : $1,386 Billion
3. Swiss : $1,086 Billion
4. India : $633.7 Billion
5. Russia : $615.4 Billion

India firing all cylinders.
Now at No.4 in forex reserves holder globally surpassing Russia this week.",en,2021-09-04 11:17:36+00:00,105,58001,600,22005,17,0,3,2022-05-07 11:20:23,,T
723,6264,1434126941980803075,76893954,"Countries with the highest US $ reserves.

1. China – $3,371 Billion
2. Japan – $1,386 Billion
3. Swiss – $1,086 Billion
4. India  – $633.73 Billion
5. Russia – $615.40 Billion

India becomes 4th largest forex reserves holder globally surpassing Russia this week.",en,2021-09-04 12:11:22+00:00,3,154,732,4252,0,0,0,2022-05-07 11:20:23,,T
724,6262,1434159175878123521,3041513059,"Countries with the highest US $ reserves.

1. China – $3,371 Billion
2. Japan – $1,386 Billion
3. Swiss – $1,086 Billion
4. India  – $633.73 Billion
5. Russia – $615.40 Billion

India becomes 4th largest #forex reserves holder globally surpassing Russia this week.

India Top 3 🔜",en,2021-09-04 14:19:27+00:00,18,7605,348,2844,4,0,3,2022-05-07 11:20:23,,T
725,6259,1434171179074531332,1002629947020791811,@warren_Meidas @_NicoleNonya @WhoTheFIsAP @PrezLives2022 @TothAllison @ihateclaims @nancyfboy @m_hawkins @Nocturnal_Pet @TheAdvocate2020 @IJustBoost @alieeeyc23 @RobertScott08 @SneezyElephants @ohitmatterz @KarenKYteacher @Wildcat2328 @OneTiredChicken @heidi21838063 @concho1966 @RosemarySzaczk1 @JLVsTW1 @Tav_assoli @Peggysuz2022 @spacytracy1980 @asapspinepain @KneadALaugh @fArtsy_Marxist @Dr_Arlan @jensdad4biden @BlueLove7777 @ivplay2021 @IvanZoey @US_PeoplesParty @IvanGould7 @charley_iv @The_GDP_ @KayAwakening1 @IvyShoots @lamarshall @playful_heart1 @ebeno22 @WildCar26601378 @BoonDocksMafia @EllenWeissler @DID_Sybil @kadprin41 @S5Flare The problem is that many of those countries have something that's more like Obamacare than Medicare for all. I love it when people put up these list of the universal healthcare and then equate all of them with Medicare for all. Germany Switzerland and the Netherlands Belgium and,en,2021-09-04 15:07:09+00:00,3,1570,1642,159359,1,0,1,2022-05-07 11:20:23,,T
726,6257,1434173841669033988,1002629947020791811,"@warren_Meidas @_NicoleNonya @WhoTheFIsAP @PrezLives2022 @TothAllison @ihateclaims @nancyfboy @m_hawkins @Nocturnal_Pet @TheAdvocate2020 @IJustBoost @alieeeyc23 @RobertScott08 @SneezyElephants @ohitmatterz @KarenKYteacher @Wildcat2328 @OneTiredChicken @heidi21838063 @concho1966 @RosemarySzaczk1 @JLVsTW1 @Tav_assoli @Peggysuz2022 @spacytracy1980 @asapspinepain @KneadALaugh @fArtsy_Marxist @Dr_Arlan @jensdad4biden @BlueLove7777 @ivplay2021 @IvanZoey @US_PeoplesParty @IvanGould7 @charley_iv @The_GDP_ @KayAwakening1 @IvyShoots @lamarshall @playful_heart1 @ebeno22 @WildCar26601378 @BoonDocksMafia @EllenWeissler @DID_Sybil @kadprin41 @S5Flare However the European Union has a private nonprofit organization examined and ranked all of its Universal Health Care system and the top floor with regard to quality of care and actually what you get for what you're paying in your tax dollars are Switzerland, Netherlands,",en,2021-09-04 15:17:44+00:00,6,1570,1642,159359,0,0,2,2022-05-07 11:20:23,,T
727,6256,1434174206590300162,1002629947020791811,"@warren_Meidas @_NicoleNonya @WhoTheFIsAP @PrezLives2022 @TothAllison @ihateclaims @nancyfboy @m_hawkins @Nocturnal_Pet @TheAdvocate2020 @IJustBoost @alieeeyc23 @RobertScott08 @SneezyElephants @ohitmatterz @KarenKYteacher @Wildcat2328 @OneTiredChicken @heidi21838063 @concho1966 @RosemarySzaczk1 @JLVsTW1 @Tav_assoli @Peggysuz2022 @spacytracy1980 @asapspinepain @KneadALaugh @fArtsy_Marxist @Dr_Arlan @jensdad4biden @BlueLove7777 @ivplay2021 @IvanZoey @US_PeoplesParty @IvanGould7 @charley_iv @The_GDP_ @KayAwakening1 @IvyShoots @lamarshall @playful_heart1 @ebeno22 @WildCar26601378 @BoonDocksMafia @EllenWeissler @DID_Sybil @kadprin41 @S5Flare And Switzerland is probably the most expensive the United States they spend about 75% of what we do per citizen on Healthcare...
Basically speaking because something is cost-effective doesn't make it health effective",en,2021-09-04 15:19:11+00:00,6,1570,1642,159359,0,0,0,2022-05-07 11:20:23,,T
728,6251,1434212098897235971,2421211809,"If you’re attacking GPs instead of complaining to your MP then you really need to learn the facts 

% of GDP on healthcare:

USA 17%
Switzerland 12%
UK 7.98%

Is it any wonder? We need more funding",en,2021-09-04 17:49:45+00:00,601,33306,2650,48531,162,3,18,2022-05-07 11:20:23,,T
729,6248,1434390694332809216,91406312,"Countries with the highest US $ reserves.

1. China – $3,371 Billion
2. Japan – $1,386 Billion
3. Swiss – $1,086 Billion
4. India  – $633.73 Billion
5. Russia – $615.40 Billion

India becomes 4th largest forex reserves holder globally surpassing Russia this week

Fwd",en,2021-09-05 05:39:25+00:00,32,46303,375,14225,9,0,1,2022-05-07 11:20:23,,T
730,6238,1434759599211618309,460288171,"SWISS PREMARKET:

$SMI +0,16%
$SMIM +0,19%

$ALC +0,7%
$LONN -0,4%
$SREN -0,4% (broker call)
$ZURN +0,9% (broker call)

$BALN +0,9% (broker call)
$BOSN +0,6%
$DAE +2,8% (division sale)
$STMN +0,7% (broker call)
$VONN -0,1%

Most other shares somewhat higher traded so far.",en,2021-09-06 06:05:19+00:00,4,5123,297,21107,1,0,0,2022-05-07 11:20:23,,T
731,6234,1434848362805796873,115105180,@Kodungolan737 Agree they have best Intelligence and Diplomats... But they still don't have best administration or economy...Without which any small gains in strategic space gets negated...If they hd competed with economic initiatives rather than proxy war thy wld hve been next Swiss in SE Asia,en,2021-09-06 11:58:02+00:00,13,199,1668,379,1,0,4,2022-05-07 11:20:23,,T
732,6230,1435084336139685892,1604440266,"@El_Kabong70 @Viv_Oyolu @jamieson @ClaraJeffery Swiss Unemployment rate = 2.8% 
US Unemployment rate = 5.2%

Swiss inflation rate = 0.9%
US inflation rate = 5.4%",en,2021-09-07 03:35:42+00:00,5,390,968,4657,0,0,2,2022-05-07 11:20:23,,T
733,6220,1435174103506370563,381696140,SNB'S MAECHLER SEES ROBUST SWISS GDP GROWTH IN 2021.,en,2021-09-07 09:32:25+00:00,3,151246,53,175502,1,0,0,2022-05-07 11:20:23,,T
734,6216,1435206195917246468,18856867,"The Swiss National Bank’s pile of foreign exchange increased to 929.3 billion francs ($1 trillion) in August

That's a lot of AAPL stock",en,2021-09-07 11:39:56+00:00,215,1354391,870,464623,39,3,7,2022-05-07 11:20:23,,T
735,6214,1435231297648185348,2317053331,"10 COUNTRIES WITH GDP GAIN IN 2020 DESPITE COVID19

1 🇨🇳China: +$442.7b
2 🇪🇬Egypt: +$59.99b
3 🇧🇩Bangladesh: +$21.7b
4 🇮🇪Ireland: +$20b
5 🇨🇭Switzerland: +$16.5b
6 🇪🇹Ethiopia: +$11.7b
7 🇻🇳Vietnam: +$9.2b
8 🇮🇱Israel: +$7.3b
9 🇸🇪Sweden: +$6.3b
10 🇳🇱Netherlands: +$5.2b

#StatiSense
WB",en,2021-09-07 13:19:41+00:00,10,48241,35,23170,6,2,1,2022-05-07 11:20:23,,T
736,6209,1435292337089908739,20501971,"12 billion a year through a tax increase that'll hit young &amp; lower paid workers

The gov spent 20 billion on test &amp; trace without blinking an eye

20 billion on a failed test and trace system

20 billion is 20,000 million

20 billion is the GDP of Switzerland

IT'S INSANE",en,2021-09-07 17:22:14+00:00,7,1267,1754,116159,2,0,2,2022-05-07 11:20:23,,T
737,6193,1435602995081842692,277606087,"Remember a time in the 50th when Lebanon was the 4th strongest economy in the world, when Beirut airport was the 6th top airport,when CDL was the most luxurious casino on the mediterranean.When we wanted peace,life,not war and death!When we were a Small Swiss not a Big Gaza!",en,2021-09-08 13:56:40+00:00,14,738,481,2168,3,0,0,2022-05-07 11:20:23,,T
738,6191,1435623518180286466,379275236,"Countries with the highest US $ reserves.

1. China – $3,371 Billion
2. Japan – $1,386 Billion
3. Swiss – $1,086 Billion
4. India  – $633.73 Billion
5. Russia – $615.40 Billion

India becomes 4th largest forex reserves holder globally surpassing Russia...",en,2021-09-08 15:18:13+00:00,264,37879,140,4186,18,0,5,2022-05-07 11:20:23,,T
739,6189,1435636846428569602,1319346138,"Imagine being so out of touch with the needs of Canadians coming out of a pandemic that your solution is a one time 50% off a Swiss Chalet to save the economy and solve the problems of at risk people, who have virtually lost everything in the last 2 years. #OToolTheFool #elexn44",en,2021-09-08 16:11:11+00:00,103,26,541,4229,40,3,3,2022-05-07 11:20:23,,T
740,6185,1435788676785659905,37276762,"@Fatalsnare @PMLaurier Well I don't eat Swiss Chalet and don't have kids, so I guess aiming what's best for the economy. 

A mother returning to work paying taxes tops anyone getting a deal on Swiss Chalet.

#cdnpoli #Elxn44",en,2021-09-09 02:14:30+00:00,9,2454,3793,87502,0,0,1,2022-05-07 11:20:23,,T
741,6179,1435846510554464257,460288171,"SWISS PREMARKET:

$SMI -0,44%
$SMIM -0,46%

$ABBN -0,7% (China jitters)
$HOLN +0,4% (broker call)
$UBSG -1% (China jitters)

$DKSH +0,5% (broker call)
$EMMN -0,4% (CEO news)
$TECN +0,5% (broker call)

Most other shares lower traded so far.",en,2021-09-09 06:04:19+00:00,3,5123,297,21107,0,0,0,2022-05-07 11:20:23,,T
742,6178,1435851453453721601,239529833,"I’ve been working most of the day and finally am catching up on Twitter and… is the CPC’s platform really 50% rebate at Swiss Chalet?

Just throwing this out there… but ubi would be a far better way to boost the economy… and $10 daycare… and universal drug and dental.",en,2021-09-09 06:23:57+00:00,5,852,1255,8196,1,1,1,2022-05-07 11:20:23,,T
743,6168,1435971932466339840,552009008,@Altheaspinozzi I recently paid 4CHF on a Swiss train. This is beyond inflation. It's theft.,en,2021-09-09 14:22:42+00:00,4,291,1194,10577,0,0,2,2022-05-07 11:20:23,,T
744,6150,1436315869462859776,537364463,"A few years ago, 2015 actually, I was coaching a group of FX traders at a large bank. In January of that year, the Swiss National Bank (SNB) unexpectedly removed the peg of 1.20 francs per euro. Many FX trader’s at banks were wiped out by this move, which contradicted SNB 
2/8",en,2021-09-10 13:09:23+00:00,3,33154,1535,24243,0,0,1,2022-05-07 11:20:23,,T
745,6149,1436315875494277177,537364463,"commentary of some small Swiss Private banks, he said few people pay attention to that, whereas everyone is reading Goldman’s and Citi’s commentary. I said how does that help? He said “Where do you think the SNB members keep their money?” Oh I see, ‘follow the money’. 
7/8",en,2021-09-10 13:09:24+00:00,4,33154,1535,24243,0,0,1,2022-05-07 11:20:23,,T
746,6147,1436336588221472769,1346963236394991617,@CoinDesk @SDX_global @JamieCrawleyCD Swiss Stock Exchange is all Quamfy.,en,2021-09-10 14:31:43+00:00,6,320,1056,2901,0,0,0,2022-05-07 11:20:23,,T
747,6137,1436434259753922561,1354600233506770945,"@UseTechForGood @LeilaniMunter Kudos to my swiss brethren for working on this - but even if cost comes down dramatically this is still misguided - it’s much more effective to avoid emission in the first place and invest in natural sequestration like trees, kelp, mangroves, peat bogs etc",en,2021-09-10 20:59:49+00:00,3,1732,3594,11832,0,0,2,2022-05-07 11:20:23,,T
748,6135,1436445245902704640,19721574,"5/ “If rates can be taken deeply negative it would shift the long-term outlook for interest rates and inflation. The ECB has a rate of -0.5%, the Bank of Japan -0.1% and the Swiss National Bank -0.75%. But none think they can go below -1%”

Emphasis on “none think”",en,2021-09-10 21:43:29+00:00,87,182421,2831,84369,6,0,1,2022-05-07 11:20:23,,T
749,6134,1436454051378602019,1273578970894798851,"@BCscifience @ALifeSold Cover up for being bankrupt and controlled by a Swiss Bank, apparently. Crush the economy and usher in Digital ID and Social Credits, so we don't hold them accountable for spending our pension pot.",en,2021-09-10 22:18:28+00:00,4,3758,4935,38336,0,0,0,2022-05-07 11:20:23,,T
750,6132,1436499565931282437,914282563132428290,Swiss stock exchange now allows institutions to trade on digital currencies. Well done @SDX_global,en,2021-09-11 01:19:20+00:00,4,227,413,2659,2,0,0,2022-05-07 11:20:23,,T
751,6126,1436654158908637191,3051438288,"@erinotoole If you mean one who will deliver $10 a day childcare, invest in housing, protect the climate, and keep assault weapons off the streets? Yes. That's my prime minister.

If you mean one who will give me a groupon for Swiss Chalet? No. That's not my prime minister.",en,2021-09-11 11:33:37+00:00,18,2633,1183,20502,4,0,5,2022-05-07 11:20:23,,T
752,6122,1436671892493115392,1297961303865282563,$QNT Buy on any dips. Research this asset for 5min and you will never sell this. The Swiss stock exchange will run on Quants Overledger when they launch their digital asset exchange. The amount of money that will pour through the network will be surreal.,en,2021-09-11 12:44:05+00:00,12,506,58,1030,3,2,0,2022-05-07 11:20:23,,T
753,6109,1436964942717067265,586559221,"Switzerland is chill, you can see the increased GDP in people’s faces",en,2021-09-12 08:08:34+00:00,1053,69818,6275,10165,30,4,31,2022-05-07 11:20:23,,T
754,6102,1437070505681506310,208941530,@Graboonie @rivatez And they were wiping their mouths with Swiss franc bills @invest_answers,en,2021-09-12 15:08:02+00:00,9,17,254,241,0,0,0,2022-05-07 11:20:23,,T
755,6098,1437098918504976388,970994516357472257,"Zimbabwe's Finance Minister told authorities to emulate countries like Switzerland which “invest in understanding emerging innovations like #Bitcoin.”

Recently he spoke of ""solutions that could lower charges for diaspora remittances."" 🧐

#Bitcoin fixes this ☝️",en,2021-09-12 17:00:56+00:00,1569,1006012,543,29269,203,2,71,2022-05-07 11:20:23,,T
756,6094,1437201798771716100,1289004775367946247,"You: Invest in a non fungible cyber coin built on top of a public ledger. Anyone can see exactly how much money you have and where you spend it. 

Me: Use Zcash, which literally turns myself into a Swiss bank. 

We are not the same.",en,2021-09-12 23:49:45+00:00,18,3816,2128,13476,1,0,0,2022-05-07 11:20:23,,T
757,6093,1437229050712317954,1241555022988505089,"@snapshooter000 @hotmanila Well, swiss' economy is greatly affected by the swiss bank/bank sector",en,2021-09-13 01:38:02+00:00,10,141,396,9767,0,0,0,2022-05-07 11:20:23,,T
758,6083,1437308056124149760,1168784579198476288,"📌 In a landmark victory, Switzerland’s stock exchange has obtained licenses to operate a stock exchange and depository for blockchain-based securities.

📌 One in Every Four Americans in Favor of Legalizing Bitcoin in the US.

#freshnews",en,2021-09-13 06:51:59+00:00,19,13659,75,716,6,0,0,2022-05-07 11:20:23,,T
759,6071,1437454238855188487,1371432620081483778,"The Swiss stock exchange SIX got permission from the financial regulator to launch its #cryptoexchange. It has been in development since 2018. The service will be #blockchain-based and allow buying, storing, selling #cryptocurrencies and conducting #ICOs.",en,2021-09-13 16:32:51+00:00,31,13012,40,928,9,0,6,2022-05-07 11:20:23,,T
760,6068,1437508823305043969,60586921,@commer2stroke @ProUdin2016 @Catonaboat @Euroit01 @divadarlings1 @betwixtarock @griseldamussett @gehapeters @SydesJokes @TonyDeighton @FBPEinGermany @datchmog @y_evison @CatbagOne @Tsunami65 @carolinep0 @NYEntertain @bberrybeth365 @MarieIllinois @nosheepzone @itsme70s @tonynairn @CELESTRON1957 @jfranklynh @AuroraBlogspot @mikegalsworthy Don’t believe everything you read in the mail. There are also the other countries not included in the 500 million figures with Erin we also traded freely. Norway and Switzerland for example. You really think we cost them a quarter of their GDP? Really????,en,2021-09-13 20:09:45+00:00,3,427,1287,7936,0,0,0,2022-05-07 11:20:23,,T
761,6059,1437710070859579396,1011205886,"@AndreasSteno Inflation came in above expectations in Sweden, Switzerland, and Spain. Are folks in the EU beginning to get mad? Is there a growing push against central bankers, or no?",en,2021-09-14 09:29:26+00:00,3,18161,418,10425,0,0,3,2022-05-07 11:20:23,,T
762,6046,1437912714156732417,1244104702788165635,"@nick_coatsworth @MCRI_for_kids I love my children, I don’t want them to get even a mild infection of Covid. I want the Swiss Cheese layers of protection against Covid for all Australian children. We need to put our children first. The economy is a construct &amp; controlling covid leads to economic prosperity.",en,2021-09-14 22:54:40+00:00,7,632,964,70223,2,0,0,2022-05-07 11:20:23,,T
763,6038,1438022473048543232,851180269285625856,"@brian_armstrong Peg to to real fiat and the inflation rate can  used s stake ( %) mechanism 
More is pág to the real fiat more trust it will have I will go work $chf  Swiss frank and some % can use real gold if you realy want to peg swiff frank to be fully gold backed realy soon",en,2021-09-15 06:10:49+00:00,3,162719,3021,86381,0,0,0,2022-05-07 11:20:23,,T
764,6031,1438108500136181760,175055258,"UK will boast of 90+% fraud conviction rate and they don't do random raids. What's our Problem? Dubai and Swiss banks are filled up with money with illegitimate sources, no random raids. We already have a poor economy, let's destroy it further.",en,2021-09-15 11:52:39+00:00,187,63926,3740,1046604,181,3,8,2022-05-07 11:20:23,,T
765,6026,1438244079297392640,612440918,"@mjrowland68 @BreakfastNews @JoeBiden @ScottMorrisonMP The world's biggest island chooses submarines to protect it's borders.

It would be the same as Switzerland choosing tanks as it's form of defence.

Just invest the money on public housing and climate strategies instead.",en,2021-09-15 20:51:24+00:00,22,1484,1275,31652,2,0,1,2022-05-07 11:20:23,,T
766,5995,1438397896295174147,59393368,"Swiss SECO September 2021 Economic Forecasts
Swiss Inflation To Average 0.5% In 2021 (prev 0.4%), 0.8% In 2022 (prev 0.5%)
Sees Swiss GDP Expanding 3.4% In 2021 (prev forecast: 3.8%)
Sees Swiss GDP Growing 3.6% In 2022 (prev forecast: 3.5%)",en,2021-09-16 07:02:37+00:00,3,240461,2130,324786,1,0,0,2022-05-07 11:20:23,,T
767,5982,1438507379310530571,799005613464252416,"With inflation being a bastard in Canada, I hope we don’t decide to go with a $5 coin like the 5 Swiss Franc coin that can double as a pog slammer.",en,2021-09-16 14:17:40+00:00,9,477,2035,11530,1,0,0,2022-05-07 11:20:23,,T
768,5979,1438555779968143364,878002525357715456,"@SandPatterson @80_mcswan @colz261 4, but only German, French and Italian are taught in each canton. Romansh is only taught in the canton of Graubünden (possibly also in Ticino ...) English and Swiss German (optional) are also learned.
And it is true that it does not hurt our economy ...😇",en,2021-09-16 17:29:59+00:00,4,1103,2120,9428,0,0,0,2022-05-07 11:20:23,,T
769,5970,1438797850176102403,713385071013715969,"@freds92 @AMumandWife @ThatSouthpawKid @genwilliams @RJDeal @RichardBurgon Yeah it's weird to think that Great Brittain has a lower gdp per capita than Ireland, France, all of BeNeLux, Germany, Switzerland, Austria, all of Scandinavia, Oceania and US/Canada... most of the Western world is economically ahead if them.",en,2021-09-17 09:31:53+00:00,4,365,747,9486,0,0,0,2022-05-07 11:20:23,,T
770,5955,1439191517713911809,1374057966521962502,"Anyone have any good ideas of companies trading for attractive free cash flow yield while most of the cash flow is denominated in low debt to GDP currencies like swiss franc, norwegian krone,  south korean won?",en,2021-09-18 11:36:11+00:00,9,955,1181,6207,0,2,5,2022-05-07 11:20:23,,T
771,5952,1439248255469170689,309372306,"@girdley @OnKnockers @roblabonne Come to think of it, Oz economy is more vulnerable than Swiss. 

It's mostly commodities and it's most exported to China. Even their real estate and education sectors depend on China.",en,2021-09-18 15:21:38+00:00,5,2647,2989,18484,0,0,0,2022-05-07 11:20:23,,T
772,5951,1439257506312855554,398021877,@Visheshrr @girdley @roblabonne Swiss central bank doing all it can to devalue it (high exchange hurts economy). They print to buy US stocks and another assets.,en,2021-09-18 15:58:24+00:00,3,298,214,6435,0,0,1,2022-05-07 11:20:23,,T
773,5944,1439576904634298377,57433643,@dmuthuk True. The population number alone would cause Nestle Swiss to balk at the kind of earnings Nestle India would generate in the coming decades. A single digit percentage point increase in per capita consumption would bump up earnings by manifold. Under-tapped economy we have here.,en,2021-09-19 13:07:34+00:00,4,2473,108,14086,0,0,0,2022-05-07 11:20:23,,T
774,5934,1439854292790386689,1087680712835256321,"I don't know about your coin, but $QNT has a hell of a catalyst very soon, which is the launch of OVN and with it Gateways (Nodes) + staking!

At least 50% of supply to be locked (including mine)!

CDBcs, LATAM Digital dollar, Interoperability, Central Banks, Swiss Stock Exchange",en,2021-09-20 07:29:49+00:00,25,20367,3237,22375,2,0,1,2022-05-07 11:20:23,,T
775,5930,1439970631819436036,1154298430522580992,"Central Bank MP dates this week:

21st - Bank of Japan
22nd - People's Bank of China
22nd - US Federal Reserve
23rd - Swiss National Bank
23rd - Bank of England

Would you announce reducing economic stimulus whilst markets bleed from #Evergrande? 

Or does Inflation continue?",en,2021-09-20 15:12:06+00:00,12,8874,377,1356,1,0,5,2022-05-07 11:20:23,,T
776,5925,1440004691950280706,979075399450849280,"@RepublicStaff I’ve never understood why we feel the need to invest immense power and status in one individual, whether royal or not. It’s an absurd and unfair responsibility. So I guess the Swiss model is the furthest from this?",en,2021-09-20 17:27:27+00:00,13,36,103,707,0,0,2,2022-05-07 11:20:23,,T
777,5912,1440313905322942468,1270985107923443714,"Peacebuilding is relational work - so, ‚care work‘ IS peacebuilding! If we are serious about removing obstacles to participation we need to take care economy seriously #nocarenopeace Thanks for your words &amp; contribution to the Swiss #NAP1325 @Openly_Biased @cfd_ch @PlattformKOFF",en,2021-09-21 13:56:09+00:00,4,130,378,53,1,0,0,2022-05-07 11:20:23,,T
778,5904,1440378457129508867,3429289156,"@blakeflayton Why are you infantilizing a country that’s near top-30 in raw GDP ahead of Finland, New Zealand, South Africa, the Philippines, or 33 US states…

and a larger population than Switzerland, Hong Kong, Ireland or 40 US States?

You don’t believe they can fund themselves?",en,2021-09-21 18:12:39+00:00,18,495,610,8702,0,0,0,2022-05-07 11:20:23,,T
779,5897,1440484561125724164,2411997835,"@elonmusk @cybrtrkguy Long term play, Tesla Insurance could itself be a multi billion dollar company. Reliance on the tech would ideally limit accidents, float would be impressive. 18 wheeler would see huge market. GDP of Switzerland is smaller that USA’s trucking business so imagine that market.",en,2021-09-22 01:14:16+00:00,6,294,457,5801,0,0,1,2022-05-07 11:20:23,,T
780,5894,1440537965315301380,54630211,"@Tre3Nergy @cliffyhustle @QNTMami I agree to an extent but if you understand what $QNT is doing, you’ll see that there is no stopping this train.   

Already partnered with 13 Latin America countries central banks…nearly 600 across Europe via SIA..and the Swiss Stock Exchange. 

$QNT is the key to mass adoption.",en,2021-09-22 04:46:29+00:00,5,568,961,2269,0,0,0,2022-05-07 11:20:23,,T
781,5889,1440579585817513985,16512729,"Also, trending in Switzerland: Inflation XD",en,2021-09-22 07:31:52+00:00,8,16324,173,15111,0,0,2,2022-05-07 11:20:23,,T
782,5887,1440596717359939595,4418949432,"@alpinelad @SanaatanDharm1 @VJjha @InfinityMessage @IndiGenBharat @IndiAfriGenous @reachind_USACAN @hindusim3 @Anjna116 @HinduEcosystem_ @ancient_bharath @Dharmatic_ In simple words - 

Just to deglorify India

And one more thing.... 

#india was &amp; is far more reacher than Switzerland

And today as per GDP ahead of British as well  🇮🇳🇮🇳🇮🇳",en,2021-09-22 08:39:57+00:00,5,327,6,14882,3,0,1,2022-05-07 11:20:23,,T
783,5883,1440669511942762508,29592756,"@jamie2181 My vote is on Switzerland.. Japan is currently stable, but their debt-to-GDP ratio is around 250%. Yet they have deflation year over year. At some point, they will go into hyper-inflation..

Switzerland, Sweden, Netherlands, Iceland, Denmark.",en,2021-09-22 13:29:12+00:00,5,375,2226,5314,0,0,0,2022-05-07 11:20:23,,T
784,5874,1440782328431669248,902844014164094976,"@jonworth (a) What is the price of the Swiss and German portions respectively?
(b) What was the exchange rate when prices were fixed for the current timetable period?
(Nice maths exercises, but I’ve done far too much Hare-Niemeyer tonight)",en,2021-09-22 20:57:30+00:00,4,5631,1040,18492,0,0,1,2022-05-07 11:20:23,,T
785,5862,1440941566743482377,381696140,"SWISS SNB INTEREST RATE ACTUAL -0.75% (FORECAST -0.75%, PREVIOUS -0.75%) $MACRO",en,2021-09-23 07:30:15+00:00,3,151246,53,175502,1,1,0,2022-05-07 11:20:23,,T
786,5857,1440942143162437632,28366310,"SNB
- Swiss Franc is highly valued
- Will remain active in foreign exchange markets",en,2021-09-23 07:32:32+00:00,3,144533,63,380720,2,0,1,2022-05-07 11:20:23,,T
787,5845,1440978392900325378,3027970893,The SNB said in the latest statement that if the swiss franc keeps rising they’ll have to cut rates again because the unemployment will rise.. they can fight the exchange but the money keeps flowing in Switzerland on stagflation fears.. SNB in desperate mode,en,2021-09-23 09:56:35+00:00,24,48323,997,54672,2,0,3,2022-05-07 11:20:23,,T
788,5836,1441152895148245013,1285639528703647744,"As for Polkadot, Swiss asset management firm 21Shares launched the first cryptocurrency-based exchange-traded products on the SIX Swiss Stock Exchange earlier this year. They have attracted significant interest from financial institutions such as Goldman Sachs",en,2021-09-23 21:30:00+00:00,46,4409,593,715,1,0,0,2022-05-07 11:20:23,,T
789,5808,1442176538414391301,1338987810250960898,"The “imperial core” currently resides in extralegal city states such as Monaco, Vatican City, the City of London, Georgetown (Grand Cayman), the UN, Panama City (Panama), Davos (Switzerland) where the 0.001% tend to invest and hide their money, and where they tend to meet.",en,2021-09-26 17:17:35+00:00,4,687,310,10981,0,0,1,2022-05-07 11:20:23,,T
790,5801,1442475057930915842,320823204,@alanacct @Keir_Starmer Indeed. It doesn’t mean rejoin but rather negotiate the bits that benefit the UK economy. The Swiss have done this successfully over the years…,en,2021-09-27 13:03:48+00:00,3,3183,4763,9593,1,0,1,2022-05-07 11:20:23,,T
791,5799,1442509649547128835,69572465,"When Swedish men think they can jump the queue for Business Class and don’t have a Business Class ticket. Guy just had a conniption that I was allowed to board before him. Swiss Air agent at gate said: “Sir, you have an Economy Saver ticket. She has a Business Class ticket.” 😁",en,2021-09-27 15:21:15+00:00,430,4833,5315,29036,25,3,37,2022-05-07 11:20:23,,T
792,5797,1442567817254031368,1152630338566459395,"Tax Revenue (%GDP)

Austria🇦🇹: 25.6
Belgium🇧🇪: 22.7
Czechia🇨🇿: 14.8
Denmark🇩🇰: 34
Estonia🇪🇪: 21
Finland🇫🇮: 20.6
Greece🇬🇷: 26.2
Hungary🇭🇺: 22.5
Iceland🇮🇸: 21.8
Luxembourg🇱🇺: 26.2
Netherlands🇳🇱: 24.1
Portugal🇵🇹: 22.2
Slovenia🇸🇮: 18.3
Sweden🇸🇪: 27.4
Switzerland🇨🇭: 9.8

@WorldBank",en,2021-09-27 19:12:23+00:00,13,33083,3176,3852,4,1,1,2022-05-07 11:20:23,,T
793,5779,1443123401854439424,1024597626795307008,"The arguement that poor people should remain penniless to combat inflation is reactionary BS.

The minimum wage in Switzerland is €21 an hour. Is the Swiss franc going through spasms of inflation?

No. It isn't.

Labour should be demanding a minimum wage linked to living costs.",en,2021-09-29 08:00:05+00:00,15,3278,4991,23781,2,1,2,2022-05-07 11:20:23,,T
794,5777,1443180463108108296,1245074816677416960,A Nomen is an Omen...remarkable how consistent the trend for silly named stocks to go wrong...would you invest in a property co called Fantasia ?? I remember shorting a Swiss tech stock called Miracle; was a miracle they ever listed in the first place...,en,2021-09-29 11:46:50+00:00,24,51306,60,5216,0,0,1,2022-05-07 11:20:23,,T
795,5757,1443594952621977601,41242848,@chelseahandler i thought they are in the business of printing money and dole it out to their cronies hoping for a modicum of trickle down after inflation eats it. most of it lands in Swiss Bank Accounts though,en,2021-09-30 15:13:52+00:00,4,137,328,36727,0,0,0,2022-05-07 11:20:23,,T
796,5743,1443826304747515927,1252355869431529472,"''The democratization of the property system forms the core of the democratization of the economy. Without a new system of property ownership, no respect for human dignity or ecological sustainability can be enforced.''

- Swiss Social Democrats, 2010",en,2021-10-01 06:33:10+00:00,30,2959,407,24051,3,1,1,2022-05-07 11:20:23,,T
